kpi_date,courier_,city,tier,orders,disputed_awbs,leakage_rs,avg_dso_days
2026-07-14,Delhivery,Pune,Tier-2,11,2,416.0,5.73
2026-07-14,Delhivery,Indore,Tier-2,5,0,0.0,5.4
2026-07-14,Delhivery,Jaipur,Tier-3,2,1,198.0,6.5
2026-07-14,Delhivery,Lucknow,Tier-3,8,2,314.0,5.5
2026-07-14,Bluedart,Mumbai,Tier-1,13,0,0.0,5.85
2026-07-14,Bluedart,Delhi,Tier-1,9,1,218.0,4.33
2026-07-14,Bluedart,Pune,Tier-2,5,0,0.0,6.6
2026-07-14,Bluedart,Indore,Tier-2,17,3,530.0,5.24
2026-07-14,Bluedart,Jaipur,Tier-3,8,3,335.0,4.38
2026-07-14,Bluedart,Lucknow,Tier-3,9,5,211.0,5.11
2026-07-14,Shiprocket,Mumbai,Tier-1,12,1,117.0,5.58
2026-07-14,Shiprocket,Delhi,Tier-1,10,1,249.0,5.1
2026-07-14,Shiprocket,Pune,Tier-2,7,0,0.0,5.0
2026-07-14,Shiprocket,Indore,Tier-2,11,1,163.0,5.64
2026-07-14,Shiprocket,Jaipur,Tier-3,15,3,5839.0,5.38
2026-07-14,Shiprocket,Lucknow,Tier-3,13,2,343.0,5.54
2026-07-14,DTDC,Mumbai,Tier-1,7,7,399.0,6.57
2026-07-14,DTDC,Delhi,Tier-1,14,6,365.0,4.36
2026-07-14,DTDC,Pune,Tier-2,8,3,164.0,5.5
2026-07-14,DTDC,Indore,Tier-2,12,6,2975.0,5.23
2026-07-14,DTDC,Jaipur,Tier-3,11,3,51.0,6.64
2026-07-14,DTDC,Lucknow,Tier-3,9,3,39.0,3.44
2026-07-14,Kwikship,Mumbai,Tier-1,6,2,276.0,5.33
2026-07-14,Kwikship,Delhi,Tier-1,15,0,0.0,6.13
2026-07-14,Kwikship,Pune,Tier-2,8,1,150.0,5.13
2026-07-14,Kwikship,Indore,Tier-2,8,0,0.0,5.88
2026-07-14,Kwikship,Jaipur,Tier-3,10,4,184.0,6.09
2026-07-14,Kwikship,Lucknow,Tier-3,10,3,187.0,4.9
2026-07-15,Delhivery,Mumbai,Tier-1,12,4,406.0,4.85
2026-07-15,Delhivery,Delhi,Tier-1,4,2,382.0,6.0
2026-07-15,Delhivery,Pune,Tier-2,11,3,4100.0,6.33
2026-07-15,Delhivery,Indore,Tier-2,8,2,8735.0,5.09
2026-07-15,Delhivery,Jaipur,Tier-3,6,1,199.0,5.33
2026-07-15,Delhivery,Lucknow,Tier-3,14,1,363.0,5.36
2026-07-15,Bluedart,Mumbai,Tier-1,7,1,0.0,3.75
2026-07-15,Bluedart,Delhi,Tier-1,9,0,0.0,5.67
2026-07-15,Bluedart,Pune,Tier-2,10,0,0.0,4.8
2026-07-15,Bluedart,Indore,Tier-2,10,0,0.0,4.4
2026-07-15,Bluedart,Jaipur,Tier-3,10,5,485.0,6.6
2026-07-15,Bluedart,Lucknow,Tier-3,7,3,196.0,6.29
2026-07-15,Shiprocket,Mumbai,Tier-1,13,0,0.0,5.31
2026-07-15,Shiprocket,Delhi,Tier-1,11,0,0.0,5.73
2026-07-15,Shiprocket,Pune,Tier-2,11,2,310.0,6.0
2026-07-15,Shiprocket,Indore,Tier-2,4,0,0.0,5.25
2026-07-15,Shiprocket,Jaipur,Tier-3,12,0,0.0,5.08
2026-07-15,Shiprocket,Lucknow,Tier-3,12,0,0.0,5.33
2026-07-15,DTDC,Mumbai,Tier-1,15,6,339.0,5.0
2026-07-15,DTDC,Delhi,Tier-1,11,4,465.0,3.55
2026-07-15,DTDC,Pune,Tier-2,9,6,469.0,5.7
2026-07-15,DTDC,Indore,Tier-2,4,1,13.0,5.25
2026-07-15,DTDC,Jaipur,Tier-3,10,6,527.0,5.45
2026-07-15,DTDC,Lucknow,Tier-3,11,3,238.0,4.73
2026-07-15,Kwikship,Mumbai,Tier-1,9,0,0.0,4.11
2026-07-15,Kwikship,Delhi,Tier-1,4,1,6502.0,7.6
2026-07-15,Kwikship,Pune,Tier-2,10,0,0.0,5.1
2026-07-15,Kwikship,Indore,Tier-2,3,0,0.0,6.33
2026-07-15,Kwikship,Jaipur,Tier-3,12,7,567.0,4.83
2026-07-15,Kwikship,Lucknow,Tier-3,9,3,0.0,6.33
2026-07-16,Delhivery,Mumbai,Tier-1,7,1,250.0,5.57
2026-07-16,Delhivery,Delhi,Tier-1,8,1,248.0,5.13
2026-07-16,Delhivery,Pune,Tier-2,12,4,1103.0,5.58
2026-07-16,Delhivery,Indore,Tier-2,12,4,724.0,6.42
2026-07-16,Delhivery,Jaipur,Tier-3,10,2,502.0,6.4
2026-07-16,Delhivery,Lucknow,Tier-3,10,1,391.0,3.6
2026-07-16,Bluedart,Mumbai,Tier-1,9,0,0.0,5.11
2026-07-16,Bluedart,Delhi,Tier-1,7,1,0.0,5.88
2026-07-16,Bluedart,Pune,Tier-2,7,0,0.0,5.57
2026-07-16,Bluedart,Indore,Tier-2,11,0,0.0,5.09
2026-07-16,Bluedart,Jaipur,Tier-3,12,7,436.0,6.58
2026-07-16,Bluedart,Lucknow,Tier-3,8,4,649.0,5.33
2026-07-16,Shiprocket,Mumbai,Tier-1,8,0,0.0,5.63
2026-07-16,Shiprocket,Delhi,Tier-1,4,0,0.0,7.25
2026-07-16,Shiprocket,Pune,Tier-2,12,1,240.0,5.92
2026-07-16,Shiprocket,Indore,Tier-2,7,1,165.0,5.29
2026-07-16,Shiprocket,Jaipur,Tier-3,5,0,0.0,6.6
2026-07-16,Shiprocket,Lucknow,Tier-3,9,0,0.0,5.33
2026-07-16,DTDC,Mumbai,Tier-1,4,3,269.0,5.8
2026-07-16,DTDC,Delhi,Tier-1,9,6,96.0,5.33
2026-07-16,DTDC,Pune,Tier-2,8,1,19.0,5.13
2026-07-16,DTDC,Indore,Tier-2,8,4,70.0,6.5
2026-07-16,DTDC,Jaipur,Tier-3,8,4,59.0,5.75
2026-07-16,DTDC,Lucknow,Tier-3,4,1,19.0,6.5
2026-07-16,Kwikship,Mumbai,Tier-1,10,1,139.0,6.6
2026-07-16,Kwikship,Delhi,Tier-1,7,1,138.0,6.43
2026-07-16,Kwikship,Pune,Tier-2,7,1,0.0,4.88
2026-07-16,Kwikship,Indore,Tier-2,6,0,0.0,6.83
2026-07-16,Kwikship,Jaipur,Tier-3,10,5,0.0,4.4
2026-07-16,Kwikship,Lucknow,Tier-3,8,3,0.0,5.38
2026-07-17,Delhivery,Mumbai,Tier-1,8,3,782.0,6.5
2026-07-17,Delhivery,Delhi,Tier-1,6,1,260.0,6.0
2026-07-17,Delhivery,Pune,Tier-2,8,3,500.0,5.63
2026-07-17,Delhivery,Indore,Tier-2,10,3,559.0,5.8
2026-07-17,Delhivery,Jaipur,Tier-3,11,1,285.0,6.45
2026-07-17,Delhivery,Lucknow,Tier-3,14,2,552.0,5.5
2026-07-17,Bluedart,Mumbai,Tier-1,13,1,228.0,6.08
2026-07-17,Bluedart,Delhi,Tier-1,9,0,0.0,5.89
2026-07-17,Bluedart,Pune,Tier-2,8,0,0.0,5.88
2026-07-17,Bluedart,Indore,Tier-2,10,1,227.0,5.8
2026-07-17,Bluedart,Jaipur,Tier-3,8,4,271.0,5.5
2026-07-17,Bluedart,Lucknow,Tier-3,6,4,353.0,4.83
2026-07-17,Shiprocket,Mumbai,Tier-1,7,1,165.0,5.57
2026-07-17,Shiprocket,Delhi,Tier-1,13,2,420.0,4.77
2026-07-17,Shiprocket,Pune,Tier-2,5,1,6002.0,6.67
2026-07-17,Shiprocket,Indore,Tier-2,7,0,0.0,5.29
2026-07-17,Shiprocket,Jaipur,Tier-3,7,0,0.0,4.71
2026-07-17,Shiprocket,Lucknow,Tier-3,7,0,0.0,4.86
2026-07-17,DTDC,Mumbai,Tier-1,4,1,13.0,5.75
2026-07-17,DTDC,Delhi,Tier-1,9,4,70.0,4.56
2026-07-17,DTDC,Pune,Tier-2,10,4,59.0,4.7
2026-07-17,DTDC,Indore,Tier-2,5,3,284.0,5.33
2026-07-17,DTDC,Jaipur,Tier-3,9,1,19.0,7.22
2026-07-17,DTDC,Lucknow,Tier-3,8,1,186.0,6.67
2026-07-17,Kwikship,Mumbai,Tier-1,13,2,439.0,5.38
2026-07-17,Kwikship,Delhi,Tier-1,11,0,0.0,5.0
2026-07-17,Kwikship,Pune,Tier-2,13,2,2838.0,5.07
2026-07-17,Kwikship,Indore,Tier-2,14,1,238.0,6.07
2026-07-17,Kwikship,Jaipur,Tier-3,7,1,111.0,4.13
2026-07-17,Kwikship,Lucknow,Tier-3,11,4,301.0,4.82
2026-07-18,Delhivery,Mumbai,Tier-1,13,5,5650.0,5.57
2026-07-18,Delhivery,Delhi,Tier-1,7,3,587.0,4.86
2026-07-18,Delhivery,Pune,Tier-2,6,1,245.0,7.5
2026-07-18,Delhivery,Indore,Tier-2,13,3,763.0,5.54
2026-07-18,Delhivery,Jaipur,Tier-3,12,1,408.0,6.67
2026-07-18,Delhivery,Lucknow,Tier-3,5,0,0.0,6.2
2026-07-18,Bluedart,Mumbai,Tier-1,9,1,206.0,5.0
2026-07-18,Bluedart,Delhi,Tier-1,9,0,0.0,5.78
2026-07-18,Bluedart,Pune,Tier-2,11,2,197.0,5.08
2026-07-18,Bluedart,Indore,Tier-2,8,1,169.0,5.88
2026-07-18,Bluedart,Jaipur,Tier-3,16,10,738.0,5.78
2026-07-18,Bluedart,Lucknow,Tier-3,12,9,613.0,5.83
2026-07-18,Shiprocket,Mumbai,Tier-1,8,0,0.0,5.88
2026-07-18,Shiprocket,Delhi,Tier-1,9,0,0.0,5.56
2026-07-18,Shiprocket,Pune,Tier-2,11,0,0.0,5.73
2026-07-18,Shiprocket,Indore,Tier-2,11,2,2754.0,6.67
2026-07-18,Shiprocket,Jaipur,Tier-3,10,1,139.0,6.3
2026-07-18,Shiprocket,Lucknow,Tier-3,11,1,157.0,5.55
2026-07-18,DTDC,Mumbai,Tier-1,10,6,350.0,7.82
2026-07-18,DTDC,Delhi,Tier-1,9,2,256.0,5.5
2026-07-18,DTDC,Pune,Tier-2,12,6,91.0,5.5
2026-07-18,DTDC,Indore,Tier-2,7,3,45.0,4.71
2026-07-18,DTDC,Jaipur,Tier-3,12,2,137.0,6.08
2026-07-18,DTDC,Lucknow,Tier-3,11,3,157.0,6.55
2026-07-18,Kwikship,Mumbai,Tier-1,11,0,0.0,5.27
2026-07-18,Kwikship,Delhi,Tier-1,7,0,0.0,4.71
2026-07-18,Kwikship,Pune,Tier-2,7,1,220.0,5.14
2026-07-18,Kwikship,Indore,Tier-2,8,1,212.0,5.0
2026-07-18,Kwikship,Jaipur,Tier-3,8,2,0.0,4.88
2026-07-18,Kwikship,Lucknow,Tier-3,8,3,466.0,6.09
2026-07-19,Delhivery,Mumbai,Tier-1,14,2,492.0,5.57
2026-07-19,Delhivery,Delhi,Tier-1,10,0,0.0,6.1
2026-07-19,Delhivery,Pune,Tier-2,7,1,314.0,5.86
2026-07-19,Delhivery,Indore,Tier-2,6,2,487.0,4.83
2026-07-19,Delhivery,Jaipur,Tier-3,7,2,199.0,5.75
2026-07-19,Delhivery,Lucknow,Tier-3,10,4,920.0,5.0
2026-07-19,Bluedart,Mumbai,Tier-1,10,0,0.0,6.4
2026-07-19,Bluedart,Delhi,Tier-1,8,0,0.0,6.13
2026-07-19,Bluedart,Pune,Tier-2,10,1,208.0,6.0
2026-07-19,Bluedart,Indore,Tier-2,12,0,0.0,6.5
2026-07-19,Bluedart,Jaipur,Tier-3,6,2,137.0,5.83
2026-07-19,Bluedart,Lucknow,Tier-3,10,9,920.0,5.82
2026-07-19,Shiprocket,Mumbai,Tier-1,10,0,0.0,5.7
2026-07-19,Shiprocket,Delhi,Tier-1,10,0,0.0,6.4
2026-07-19,Shiprocket,Pune,Tier-2,9,1,131.0,5.67
2026-07-19,Shiprocket,Indore,Tier-2,6,2,404.0,5.0
2026-07-19,Shiprocket,Jaipur,Tier-3,6,0,0.0,4.33
2026-07-19,Shiprocket,Lucknow,Tier-3,15,0,0.0,5.53
2026-07-19,DTDC,Mumbai,Tier-1,11,3,51.0,6.0
2026-07-19,DTDC,Delhi,Tier-1,12,7,273.0,5.92
2026-07-19,DTDC,Pune,Tier-2,12,2,207.0,6.14
2026-07-19,DTDC,Indore,Tier-2,7,1,19.0,5.0
2026-07-19,DTDC,Jaipur,Tier-3,8,3,40.0,4.75
2026-07-19,DTDC,Lucknow,Tier-3,9,4,204.0,5.78
2026-07-19,Kwikship,Mumbai,Tier-1,12,1,3548.0,5.93
2026-07-19,Kwikship,Delhi,Tier-1,10,5,11278.0,6.31
2026-07-19,Kwikship,Pune,Tier-2,5,1,119.0,4.6
2026-07-19,Kwikship,Indore,Tier-2,14,2,220.0,5.87
2026-07-19,Kwikship,Jaipur,Tier-3,7,3,0.0,4.43
2026-07-19,Kwikship,Lucknow,Tier-3,11,3,236.0,7.0
2026-07-20,Delhivery,Mumbai,Tier-1,9,6,1475.0,4.78
2026-07-20,Delhivery,Delhi,Tier-1,12,3,516.0,6.5
2026-07-20,Delhivery,Pune,Tier-2,12,4,683.0,6.58
2026-07-20,Delhivery,Indore,Tier-2,8,0,0.0,6.25
2026-07-20,Delhivery,Jaipur,Tier-3,9,3,744.0,4.0
2026-07-20,Delhivery,Lucknow,Tier-3,5,1,222.0,4.2
2026-07-20,Bluedart,Mumbai,Tier-1,5,0,0.0,5.6
2026-07-20,Bluedart,Delhi,Tier-1,10,4,745.0,6.4
2026-07-20,Bluedart,Pune,Tier-2,12,0,0.0,6.17
2026-07-20,Bluedart,Indore,Tier-2,11,2,393.0,5.73
2026-07-20,Bluedart,Jaipur,Tier-3,8,2,101.0,6.25
2026-07-20,Bluedart,Lucknow,Tier-3,13,9,952.0,5.38
2026-07-20,Shiprocket,Mumbai,Tier-1,12,0,0.0,5.75
2026-07-20,Shiprocket,Delhi,Tier-1,10,1,126.0,5.9
2026-07-20,Shiprocket,Pune,Tier-2,4,0,0.0,5.0
2026-07-20,Shiprocket,Indore,Tier-2,8,0,0.0,4.25
2026-07-20,Shiprocket,Jaipur,Tier-3,6,0,0.0,5.67
2026-07-20,Shiprocket,Lucknow,Tier-3,13,1,144.0,4.54
2026-07-20,DTDC,Mumbai,Tier-1,10,6,95.0,5.45
2026-07-20,DTDC,Delhi,Tier-1,12,7,258.0,5.67
2026-07-20,DTDC,Pune,Tier-2,13,5,78.0,5.62
2026-07-20,DTDC,Indore,Tier-2,9,3,186.0,4.56
2026-07-20,DTDC,Jaipur,Tier-3,6,4,151.0,4.5
2026-07-20,DTDC,Lucknow,Tier-3,7,3,152.0,5.75
2026-07-20,Kwikship,Mumbai,Tier-1,7,0,0.0,6.29
2026-07-20,Kwikship,Delhi,Tier-1,14,0,0.0,4.86
2026-07-20,Kwikship,Pune,Tier-2,8,1,239.0,6.63
2026-07-20,Kwikship,Indore,Tier-2,3,1,181.0,3.33
2026-07-20,Kwikship,Jaipur,Tier-3,6,1,0.0,4.67
2026-07-20,Kwikship,Lucknow,Tier-3,14,4,0.0,5.36
2026-07-21,Delhivery,Mumbai,Tier-1,11,0,0.0,5.36
2026-07-21,Delhivery,Delhi,Tier-1,7,3,10217.0,3.0
2026-07-21,Delhivery,Pune,Tier-2,7,3,761.0,4.29
2026-07-21,Delhivery,Indore,Tier-2,12,2,551.0,5.42
2026-07-21,Delhivery,Jaipur,Tier-3,6,0,0.0,5.5
2026-07-21,Delhivery,Lucknow,Tier-3,12,1,194.0,6.83
2026-07-21,Bluedart,Mumbai,Tier-1,12,0,0.0,5.83
2026-07-21,Bluedart,Delhi,Tier-1,22,2,251.0,5.14
2026-07-21,Bluedart,Pune,Tier-2,7,0,0.0,5.29
2026-07-21,Bluedart,Indore,Tier-2,6,0,0.0,6.5
2026-07-21,Bluedart,Jaipur,Tier-3,10,6,501.0,6.8
2026-07-21,Bluedart,Lucknow,Tier-3,8,4,673.0,5.44
2026-07-21,Shiprocket,Mumbai,Tier-1,11,2,358.0,7.0
2026-07-21,Shiprocket,Delhi,Tier-1,7,0,0.0,5.57
2026-07-21,Shiprocket,Pune,Tier-2,11,1,221.0,4.45
2026-07-21,Shiprocket,Indore,Tier-2,9,0,0.0,6.22
2026-07-21,Shiprocket,Jaipur,Tier-3,12,1,101.0,5.67
2026-07-21,Shiprocket,Lucknow,Tier-3,13,2,376.0,6.23
2026-07-21,DTDC,Mumbai,Tier-1,15,10,475.0,4.5
2026-07-21,DTDC,Delhi,Tier-1,12,3,46.0,5.0
2026-07-21,DTDC,Pune,Tier-2,14,7,1587.0,7.13
2026-07-21,DTDC,Indore,Tier-2,5,1,19.0,5.6
2026-07-21,DTDC,Jaipur,Tier-3,11,4,70.0,6.64
2026-07-21,DTDC,Lucknow,Tier-3,10,4,51.0,5.45
2026-07-21,Kwikship,Mumbai,Tier-1,8,3,504.0,6.0
2026-07-21,Kwikship,Delhi,Tier-1,11,1,6204.0,6.58
2026-07-21,Kwikship,Pune,Tier-2,20,0,0.0,4.2
2026-07-21,Kwikship,Indore,Tier-2,10,0,0.0,6.6
2026-07-21,Kwikship,Jaipur,Tier-3,12,1,0.0,6.0
2026-07-21,Kwikship,Lucknow,Tier-3,14,7,111.0,5.14
2026-07-22,Delhivery,Mumbai,Tier-1,11,2,400.0,6.64
2026-07-22,Delhivery,Delhi,Tier-1,7,1,284.0,3.57
2026-07-22,Delhivery,Pune,Tier-2,13,4,950.0,6.46
2026-07-22,Delhivery,Indore,Tier-2,11,3,955.0,5.73
2026-07-22,Delhivery,Jaipur,Tier-3,8,0,0.0,5.75
2026-07-22,Delhivery,Lucknow,Tier-3,6,2,618.0,4.33
2026-07-22,Bluedart,Mumbai,Tier-1,9,0,0.0,5.67
2026-07-22,Bluedart,Delhi,Tier-1,7,0,0.0,6.57
2026-07-22,Bluedart,Pune,Tier-2,15,1,127.0,5.33
2026-07-22,Bluedart,Indore,Tier-2,14,2,362.0,4.86
2026-07-22,Bluedart,Jaipur,Tier-3,16,11,1129.0,4.89
2026-07-22,Bluedart,Lucknow,Tier-3,8,1,123.0,5.88
2026-07-22,Shiprocket,Mumbai,Tier-1,12,0,0.0,5.25
2026-07-22,Shiprocket,Delhi,Tier-1,9,0,0.0,6.67
2026-07-22,Shiprocket,Pune,Tier-2,8,1,107.0,6.88
2026-07-22,Shiprocket,Indore,Tier-2,7,0,0.0,4.57
2026-07-22,Shiprocket,Jaipur,Tier-3,17,1,0.0,4.06
2026-07-22,Shiprocket,Lucknow,Tier-3,6,0,0.0,6.5
2026-07-22,DTDC,Mumbai,Tier-1,7,1,19.0,6.57
2026-07-22,DTDC,Delhi,Tier-1,11,5,214.0,3.58
2026-07-22,DTDC,Pune,Tier-2,5,3,9822.0,6.0
2026-07-22,DTDC,Indore,Tier-2,13,2,144.0,4.77
2026-07-22,DTDC,Jaipur,Tier-3,10,5,255.0,5.6
2026-07-22,DTDC,Lucknow,Tier-3,8,7,598.0,4.89
2026-07-22,Kwikship,Mumbai,Tier-1,6,1,192.0,5.33
2026-07-22,Kwikship,Delhi,Tier-1,10,0,0.0,6.5
2026-07-22,Kwikship,Pune,Tier-2,6,1,159.0,5.67
2026-07-22,Kwikship,Indore,Tier-2,11,1,155.0,5.27
2026-07-22,Kwikship,Jaipur,Tier-3,10,2,0.0,4.3
2026-07-22,Kwikship,Lucknow,Tier-3,7,3,0.0,6.0
2026-07-23,Delhivery,Mumbai,Tier-1,12,4,951.0,5.67
2026-07-23,Delhivery,Delhi,Tier-1,10,0,0.0,6.6
2026-07-23,Delhivery,Pune,Tier-2,9,3,770.0,5.44
2026-07-23,Delhivery,Indore,Tier-2,8,0,0.0,6.38
2026-07-23,Delhivery,Jaipur,Tier-3,8,0,0.0,4.5
2026-07-23,Delhivery,Lucknow,Tier-3,3,0,0.0,5.67
2026-07-23,Bluedart,Mumbai,Tier-1,13,1,212.0,5.08
2026-07-23,Bluedart,Delhi,Tier-1,10,1,8486.0,6.0
2026-07-23,Bluedart,Pune,Tier-2,5,1,217.0,5.2
2026-07-23,Bluedart,Indore,Tier-2,8,1,216.0,5.5
2026-07-23,Bluedart,Jaipur,Tier-3,7,6,283.0,4.29
2026-07-23,Bluedart,Lucknow,Tier-3,11,6,378.0,4.64
2026-07-23,Shiprocket,Mumbai,Tier-1,8,0,0.0,5.88
2026-07-23,Shiprocket,Delhi,Tier-1,9,0,0.0,5.33
2026-07-23,Shiprocket,Pune,Tier-2,8,0,0.0,5.75
2026-07-23,Shiprocket,Indore,Tier-2,4,0,0.0,4.0
2026-07-23,Shiprocket,Jaipur,Tier-3,8,0,0.0,5.88
2026-07-23,Shiprocket,Lucknow,Tier-3,11,1,197.0,6.09
2026-07-23,DTDC,Mumbai,Tier-1,8,6,659.0,6.3
2026-07-23,DTDC,Delhi,Tier-1,13,6,181.0,5.23
2026-07-23,DTDC,Pune,Tier-2,7,3,32.0,5.75
2026-07-23,DTDC,Indore,Tier-2,8,4,76.0,7.38
2026-07-23,DTDC,Jaipur,Tier-3,12,8,274.0,5.31
2026-07-23,DTDC,Lucknow,Tier-3,8,3,40.0,6.13
2026-07-23,Kwikship,Mumbai,Tier-1,9,0,0.0,5.44
2026-07-23,Kwikship,Delhi,Tier-1,12,0,0.0,4.0
2026-07-23,Kwikship,Pune,Tier-2,9,0,0.0,5.22
2026-07-23,Kwikship,Indore,Tier-2,2,0,0.0,8.0
2026-07-23,Kwikship,Jaipur,Tier-3,8,1,232.0,4.0
2026-07-23,Kwikship,Lucknow,Tier-3,6,2,0.0,6.17
2026-07-24,Delhivery,Mumbai,Tier-1,8,2,605.0,6.13
2026-07-24,Delhivery,Delhi,Tier-1,10,1,143.0,4.9
2026-07-24,Delhivery,Pune,Tier-2,6,0,0.0,4.5
2026-07-24,Delhivery,Indore,Tier-2,7,2,402.0,6.71
2026-07-24,Delhivery,Jaipur,Tier-3,12,1,296.0,6.42
2026-07-24,Delhivery,Lucknow,Tier-3,5,0,0.0,7.2
2026-07-24,Bluedart,Mumbai,Tier-1,10,2,439.0,6.8
2026-07-24,Bluedart,Delhi,Tier-1,14,2,405.0,5.36
2026-07-24,Bluedart,Pune,Tier-2,10,1,199.0,6.3
2026-07-24,Bluedart,Indore,Tier-2,12,1,227.0,6.17
2026-07-24,Bluedart,Jaipur,Tier-3,11,7,502.0,4.82
2026-07-24,Bluedart,Lucknow,Tier-3,12,5,430.0,6.31
2026-07-24,Shiprocket,Mumbai,Tier-1,8,0,0.0,6.0
2026-07-24,Shiprocket,Delhi,Tier-1,16,1,157.0,5.94
2026-07-24,Shiprocket,Pune,Tier-2,11,1,149.0,4.82
2026-07-24,Shiprocket,Indore,Tier-2,9,1,155.0,5.78
2026-07-24,Shiprocket,Jaipur,Tier-3,10,0,0.0,6.2
2026-07-24,Shiprocket,Lucknow,Tier-3,8,0,0.0,6.38
2026-07-24,DTDC,Mumbai,Tier-1,8,5,351.0,5.0
2026-07-24,DTDC,Delhi,Tier-1,8,5,334.0,5.63
2026-07-24,DTDC,Pune,Tier-2,10,3,46.0,5.4
2026-07-24,DTDC,Indore,Tier-2,8,5,330.0,4.89
2026-07-24,DTDC,Jaipur,Tier-3,24,8,551.0,4.96
2026-07-24,DTDC,Lucknow,Tier-3,6,2,38.0,5.33
2026-07-24,Kwikship,Mumbai,Tier-1,8,1,188.0,4.38
2026-07-24,Kwikship,Delhi,Tier-1,6,1,218.0,5.33
2026-07-24,Kwikship,Pune,Tier-2,10,1,219.0,5.9
2026-07-24,Kwikship,Indore,Tier-2,13,1,108.0,5.23
2026-07-24,Kwikship,Jaipur,Tier-3,12,1,0.0,5.33
2026-07-24,Kwikship,Lucknow,Tier-3,5,3,0.0,5.2
2026-07-25,Delhivery,Mumbai,Tier-1,11,4,1095.0,5.08
2026-07-25,Delhivery,Delhi,Tier-1,9,1,214.0,6.33
2026-07-25,Delhivery,Pune,Tier-2,12,1,342.0,5.5
2026-07-25,Delhivery,Indore,Tier-2,11,3,601.0,5.09
2026-07-25,Delhivery,Jaipur,Tier-3,6,2,403.0,5.17
2026-07-25,Delhivery,Lucknow,Tier-3,11,4,890.0,5.82
2026-07-25,Bluedart,Mumbai,Tier-1,8,0,0.0,6.0
2026-07-25,Bluedart,Delhi,Tier-1,6,1,179.0,6.17
2026-07-25,Bluedart,Pune,Tier-2,6,0,0.0,4.5
2026-07-25,Bluedart,Indore,Tier-2,10,0,0.0,5.7
2026-07-25,Bluedart,Jaipur,Tier-3,6,4,574.0,6.43
2026-07-25,Bluedart,Lucknow,Tier-3,15,8,559.0,5.47
2026-07-25,Shiprocket,Mumbai,Tier-1,8,1,122.0,6.5
2026-07-25,Shiprocket,Delhi,Tier-1,2,0,0.0,7.0
2026-07-25,Shiprocket,Pune,Tier-2,11,0,0.0,5.27
2026-07-25,Shiprocket,Indore,Tier-2,8,1,243.0,6.75
2026-07-25,Shiprocket,Jaipur,Tier-3,13,1,199.0,5.62
2026-07-25,Shiprocket,Lucknow,Tier-3,9,1,127.0,5.33
2026-07-25,DTDC,Mumbai,Tier-1,10,1,19.0,5.1
2026-07-25,DTDC,Delhi,Tier-1,8,4,65.0,5.88
2026-07-25,DTDC,Pune,Tier-2,9,5,891.0,3.2
2026-07-25,DTDC,Indore,Tier-2,11,5,95.0,5.91
2026-07-25,DTDC,Jaipur,Tier-3,8,4,64.0,5.5
2026-07-25,DTDC,Lucknow,Tier-3,9,2,38.0,4.89
2026-07-25,Kwikship,Mumbai,Tier-1,10,2,293.0,4.9
2026-07-25,Kwikship,Delhi,Tier-1,5,0,0.0,7.2
2026-07-25,Kwikship,Pune,Tier-2,4,0,0.0,4.0
2026-07-25,Kwikship,Indore,Tier-2,10,0,0.0,4.8
2026-07-25,Kwikship,Jaipur,Tier-3,12,5,12092.0,4.13
2026-07-25,Kwikship,Lucknow,Tier-3,11,6,0.0,4.45
2026-07-26,Delhivery,Mumbai,Tier-1,9,2,258.0,5.67
2026-07-26,Delhivery,Delhi,Tier-1,9,2,363.0,5.44
2026-07-26,Delhivery,Pune,Tier-2,11,0,0.0,3.91
2026-07-26,Delhivery,Indore,Tier-2,15,2,8091.0,4.35
2026-07-26,Delhivery,Jaipur,Tier-3,3,0,0.0,4.33
2026-07-26,Delhivery,Lucknow,Tier-3,7,1,166.0,6.29
2026-07-26,Bluedart,Mumbai,Tier-1,11,1,144.0,5.36
2026-07-26,Bluedart,Delhi,Tier-1,13,2,8535.0,5.0
2026-07-26,Bluedart,Pune,Tier-2,10,1,244.0,5.1
2026-07-26,Bluedart,Indore,Tier-2,12,1,109.0,6.42
2026-07-26,Bluedart,Jaipur,Tier-3,13,6,460.0,6.23
2026-07-26,Bluedart,Lucknow,Tier-3,10,5,279.0,5.0
2026-07-26,Shiprocket,Mumbai,Tier-1,4,0,0.0,2.75
2026-07-26,Shiprocket,Delhi,Tier-1,13,1,9362.0,5.5
2026-07-26,Shiprocket,Pune,Tier-2,8,0,0.0,4.63
2026-07-26,Shiprocket,Indore,Tier-2,11,3,344.0,4.55
2026-07-26,Shiprocket,Jaipur,Tier-3,12,1,171.0,3.83
2026-07-26,Shiprocket,Lucknow,Tier-3,8,0,0.0,7.13
2026-07-26,DTDC,Mumbai,Tier-1,12,4,70.0,6.33
2026-07-26,DTDC,Delhi,Tier-1,5,2,38.0,6.6
2026-07-26,DTDC,Pune,Tier-2,12,4,57.0,4.54
2026-07-26,DTDC,Indore,Tier-2,12,6,356.0,4.69
2026-07-26,DTDC,Jaipur,Tier-3,6,3,230.0,4.83
2026-07-26,DTDC,Lucknow,Tier-3,9,6,273.0,5.89
2026-07-26,Kwikship,Mumbai,Tier-1,12,1,150.0,3.83
2026-07-26,Kwikship,Delhi,Tier-1,9,0,0.0,7.0
2026-07-26,Kwikship,Pune,Tier-2,5,0,0.0,5.4
